,causes_type,sample_index,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature60,feature20_distance,featureY_mean,featureX_mean,featureY_min,featureX_min,Date & Time
10294,unknown,219,1162.34,24.52,3.98,10.0,0.0,0.0,1591.0,0.0,10.62,401319.0,251.0,1601.0,13.24,4.0,21.5,-65.0,-55.88,95.11708697745934,-71.85,19.408125,-76.5,13.5,2020-09-26 00:47:40
10347,unknown,220,1162.34,24.52,3.98,10.0,0.0,0.0,1591.0,0.0,10.62,401319.0,251.0,1601.0,13.24,4.0,21.5,-65.0,-55.88,95.11708697745934,-71.85,19.408125,-76.5,13.5,2020-09-26 00:47:40
10295,unknown,219,1072.58,22.67,3.98,10.0,0.0,0.0,1591.0,0.0,8.87,401591.0,251.0,1601.0,13.42,4.0,22.0,-63.25,-69.75,95.11708697745934,-72.94625,16.195625,-88.38,8.94,2020-09-26 00:47:41
10348,unknown,220,1072.58,22.67,3.98,10.0,0.0,0.0,1591.0,0.0,8.87,401591.0,251.0,1601.0,13.42,4.0,22.0,-63.25,-69.75,95.11708697745934,-72.94625,16.195625,-88.38,8.94,2020-09-26 00:47:41
10349,unknown,220,1016.98,21.14,3.98,10.0,0.0,0.0,1591.0,0.0,7.19,401847.0,251.0,1601.0,11.78,4.0,20.25,-66.25,-72.0,95.11708697745934,-75.16562499999999,15.40375,-82.25,10.88,2020-09-26 00:47:42
10296,unknown,219,1016.98,21.14,3.98,10.0,0.0,0.0,1591.0,0.0,7.19,401847.0,251.0,1601.0,11.78,4.0,20.25,-66.25,-72.0,95.11708697745934,-75.16562499999999,15.40375,-82.25,10.88,2020-09-26 00:47:42
10350,unknown,220,1059.12,22.49,3.98,13.0,0.0,0.0,1588.0,0.0,9.19,401092.0,251.0,1601.0,11.84,4.0,21.75,-61.75,-72.5,95.11708697745934,-69.669375,15.06,-79.44,5.44,2020-09-26 00:47:43
10297,unknown,219,1059.12,22.49,3.98,13.0,0.0,0.0,1588.0,0.0,9.19,401092.0,251.0,1601.0,11.84,4.0,21.75,-61.75,-72.5,95.11708697745934,-69.669375,15.06,-79.44,5.44,2020-09-26 00:47:43
10351,unknown,220,915.65,20.29,3.94,30.0,0.0,0.0,1571.0,0.0,10.31,395203.0,247.0,1601.0,11.16,4.0,18.88,-55.75,-59.38,94.14107921805034,-59.8175,11.614375,-68.63,-1.06,2020-09-26 00:47:44
10298,unknown,219,915.65,20.29,3.94,30.0,0.0,0.0,1571.0,0.0,10.31,395203.0,247.0,1601.0,11.16,4.0,18.88,-55.75,-59.38,94.14107921805034,-59.8175,11.614375,-68.63,-1.06,2020-09-26 00:47:44
10352,unknown,220,1019.62,21.53,3.94,30.0,0.0,0.0,1571.0,0.0,7.81,396979.0,248.0,1601.0,14.42,4.0,22.38,-56.0,-62.5,88.28865985271314,-62.37625,14.266875,-67.81,-3.81,2020-09-26 00:47:45
10299,unknown,219,1019.62,21.53,3.94,30.0,0.0,0.0,1571.0,0.0,7.81,396979.0,248.0,1601.0,14.42,4.0,22.38,-56.0,-62.5,88.28865985271314,-62.37625,14.266875,-67.81,-3.81,2020-09-26 00:47:45
10353,unknown,220,1049.04,22.47,3.94,30.0,0.0,0.0,1570.0,0.0,9.68,396818.0,248.0,1601.0,14.76,4.0,26.88,-52.63,-55.25,94.14107921805032,-62.723125,16.3675,-69.06,5.81,2020-09-26 00:47:46
10300,unknown,219,1049.04,22.47,3.94,30.0,0.0,0.0,1570.0,0.0,9.68,396818.0,248.0,1601.0,14.76,4.0,26.88,-52.63,-55.25,94.14107921805032,-62.723125,16.3675,-69.06,5.81,2020-09-26 00:47:46
10354,unknown,220,984.75,20.56,3.94,30.0,0.0,0.0,1570.0,0.0,7.43,397682.0,249.0,1600.0,13.74,4.0,21.75,-56.63,-72.0,88.28865985271315,-63.860625,14.5925,-69.44,8.63,2020-09-26 00:47:47
10301,unknown,219,984.75,20.56,3.94,30.0,0.0,0.0,1570.0,0.0,7.43,397682.0,249.0,1600.0,13.74,4.0,21.75,-56.63,-72.0,88.28865985271315,-63.860625,14.5925,-69.44,8.63,2020-09-26 00:47:47
10355,unknown,220,976.32,20.77,3.96,22.0,0.0,0.0,1579.0,0.0,8.0,399067.0,249.0,1600.0,12.22,4.0,24.0,-56.38,-66.63,89.46023272796694,-70.240625,14.953125,-81.13,7.25,2020-09-26 00:47:48
10302,unknown,219,976.32,20.77,3.96,22.0,0.0,0.0,1579.0,0.0,8.0,399067.0,249.0,1600.0,12.22,4.0,24.0,-56.38,-66.63,89.46023272796694,-70.240625,14.953125,-81.13,7.25,2020-09-26 00:47:48
10356,unknown,220,966.77,20.82,4.0,1.0,0.0,0.0,1600.0,0.0,9.05,402848.0,252.0,1601.0,12.68,4.0,,,,0.0,,,,,2020-09-26 00:47:49
10303,unknown,219,966.77,20.82,4.0,1.0,0.0,0.0,1600.0,0.0,9.05,402848.0,252.0,1601.0,12.68,4.0,,,,0.0,,,,,2020-09-26 00:47:49
10357,unknown,220,985.41,22.03,4.0,1.0,0.0,0.0,1600.0,0.0,11.69,404128.0,252.0,1601.0,13.0,4.0,,,,0.0,,,,,2020-09-26 00:47:50
10304,unknown,219,985.41,22.03,4.0,1.0,0.0,0.0,1600.0,0.0,11.69,404128.0,252.0,1601.0,13.0,4.0,,,,0.0,,,,,2020-09-26 00:47:50
10305,unknown,219,1005.8,21.35,3.98,13.0,0.0,0.0,1588.0,0.0,8.36,400932.0,250.0,1601.0,13.28,4.0,27.63,-53.75,-48.13,104.61321517304992,-66.13749999999999,18.044375,-82.0,2.81,2020-09-26 00:47:51
10358,unknown,220,1005.8,21.35,3.98,13.0,0.0,0.0,1588.0,0.0,8.36,400932.0,250.0,1601.0,13.28,4.0,27.63,-53.75,-48.13,104.61321517304992,-66.13749999999999,18.044375,-82.0,2.81,2020-09-26 00:47:51
10306,unknown,219,1104.76,22.74,3.96,22.0,0.0,0.0,1579.0,0.0,7.75,399195.0,249.0,1601.0,13.58,4.0,25.0,-59.25,-58.63,89.46023272796694,-68.521875,14.7475,-75.38,9.31,2020-09-26 00:47:52
10359,unknown,220,1104.76,22.74,3.96,22.0,0.0,0.0,1579.0,0.0,7.75,399195.0,249.0,1601.0,13.58,4.0,25.0,-59.25,-58.63,89.46023272796694,-68.521875,14.7475,-75.38,9.31,2020-09-26 00:47:52
14258,unknown,298,504.88,19.1,2.0,1.0,1600.0,0.0,0.0,0.0,8.88,426296.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:49:52
14259,unknown,298,552.49,19.64,2.0,1.0,1600.0,0.0,0.0,0.0,6.62,427168.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:49:53
14260,unknown,298,668.74,24.19,2.0,2.0,1598.0,0.0,0.0,0.0,8.37,426411.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:49:54
14261,unknown,298,665.67,24.18,2.0,1.0,1599.0,0.0,0.0,0.0,9.37,426927.0,267.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:49:55
14262,unknown,298,650.95,23.8,2.0,1.0,1600.0,0.0,0.0,0.0,9.18,427200.0,267.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:49:56
14263,unknown,298,688.29,24.62,2.0,1.0,1600.0,0.0,0.0,0.0,8.68,427586.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:49:57
14264,unknown,298,699.1,24.99,2.0,1.0,1600.0,0.0,0.0,0.0,9.06,428103.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:49:58
14265,unknown,298,686.03,24.69,2.0,1.0,1600.0,0.0,0.0,0.0,9.12,427715.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:49:59
14266,unknown,298,711.72,25.26,2.0,1.0,1600.0,0.0,0.0,0.0,8.5,425652.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:00
14267,unknown,298,728.07,25.76,2.0,1.0,1600.0,0.0,0.0,0.0,8.69,427167.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:01
14268,unknown,298,740.86,26.38,2.0,1.0,1600.0,0.0,0.0,0.0,9.18,429264.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:03
14269,unknown,298,748.6,26.55,2.0,1.0,1599.0,0.0,0.0,0.0,9.11,429119.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:04
14270,unknown,298,732.73,26.16,2.0,1.0,1599.0,0.0,0.0,0.0,9.13,428733.0,268.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:05
14271,unknown,298,735.94,26.17,2.0,1.0,1600.0,0.0,0.0,0.0,8.93,428828.0,268.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:06
14272,unknown,298,723.59,25.99,2.0,1.0,1600.0,0.0,0.0,0.0,9.43,428232.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:07
14273,unknown,298,728.14,25.97,2.0,1.0,1600.0,0.0,0.0,0.0,8.88,428231.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:08
14274,unknown,298,719.83,25.84,2.0,1.0,1600.0,0.0,0.0,0.0,9.49,428200.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:09
14275,unknown,298,703.62,25.54,2.0,1.0,1600.0,0.0,0.0,0.0,9.69,429263.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:10
14276,unknown,298,718.53,25.29,2.0,1.0,1600.0,0.0,0.0,0.0,8.0,429006.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:11
14277,unknown,298,732.56,26.28,2.0,1.0,1600.0,0.0,0.0,0.0,9.49,429006.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:12
14278,unknown,298,728.43,25.91,2.0,1.0,1600.0,0.0,0.0,0.0,8.74,428747.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:13
14279,unknown,298,745.35,26.33,2.0,1.0,1599.0,0.0,0.0,0.0,8.87,428991.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:14
14280,unknown,298,741.82,26.44,2.0,1.0,1599.0,0.0,0.0,0.0,9.31,428990.0,268.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:15
14281,unknown,298,734.23,26.18,2.0,1.0,1600.0,0.0,0.0,0.0,9.12,429216.0,268.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:16
14282,unknown,298,719.66,25.93,2.0,1.0,1600.0,0.0,0.0,0.0,9.56,429183.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:17
14283,unknown,298,705.66,25.28,2.0,1.0,1600.0,0.0,0.0,0.0,9.31,429135.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:18
14284,unknown,298,722.71,25.57,2.0,1.0,1600.0,0.0,0.0,0.0,8.43,429264.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:19
14285,unknown,298,738.78,26.15,2.0,1.0,1600.0,0.0,0.0,0.0,8.81,429392.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:20
14286,unknown,298,732.87,26.24,2.0,1.0,1600.0,0.0,0.0,0.0,9.31,429264.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:21
14287,unknown,298,721.21,25.94,2.0,1.0,1600.0,0.0,0.0,0.0,9.43,429392.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:22
14288,unknown,298,713.07,25.6,2.0,1.0,1600.0,0.0,0.0,0.0,9.31,429135.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:23
14289,unknown,298,710.66,25.3,2.0,1.0,1599.0,0.0,0.0,0.0,8.93,429119.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:24
14290,unknown,298,736.27,25.93,2.0,1.0,1599.0,0.0,0.0,0.0,8.44,428959.0,268.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:25
14291,unknown,298,737.21,26.34,2.0,1.0,1600.0,0.0,0.0,0.0,9.3,428489.0,268.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:26
14292,unknown,298,737.16,26.17,2.0,1.0,1600.0,0.0,0.0,0.0,9.06,428877.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:27
14293,unknown,298,745.08,26.34,2.0,1.0,1600.0,0.0,0.0,0.0,8.94,428748.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:28
14294,unknown,298,782.09,26.73,2.0,1.0,1600.0,0.0,0.0,0.0,6.74,429392.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:29
14295,unknown,298,763.7,26.78,2.0,1.0,1600.0,0.0,0.0,0.0,8.88,428942.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:30
14296,unknown,298,739.51,26.57,2.0,0.0,1601.0,0.0,0.0,0.0,10.06,429520.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:31
14297,unknown,298,740.1,26.28,2.0,1.0,1600.0,0.0,0.0,0.0,9.06,429087.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:32
14298,unknown,298,764.26,26.52,2.0,1.0,1600.0,0.0,0.0,0.0,8.0,429231.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:33
14299,unknown,298,739.86,26.39,2.0,1.0,1599.0,0.0,0.0,0.0,9.37,427959.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:34
14300,unknown,298,728.78,25.94,2.0,1.0,1599.0,0.0,0.0,0.0,8.55,428685.0,268.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:35
14301,unknown,298,714.9,25.61,2.0,1.0,1600.0,0.0,0.0,0.0,9.62,428360.0,268.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:36
14302,unknown,298,725.49,25.95,2.0,2.0,1599.0,0.0,0.0,0.0,9.06,428878.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:37
14303,unknown,298,716.25,25.86,2.0,1.0,1600.0,0.0,0.0,0.0,9.68,429263.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:38
14304,unknown,298,708.03,24.96,2.0,1.0,1600.0,0.0,0.0,0.0,7.87,429006.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:39
14305,unknown,298,643.19,24.27,2.0,1.0,1600.0,0.0,0.0,0.0,11.13,428747.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:40
14306,unknown,298,611.52,22.84,2.0,1.0,1600.0,0.0,0.0,0.0,9.63,429232.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:41
14307,unknown,298,618.48,23.0,2.0,1.0,1600.0,0.0,0.0,0.0,9.25,429263.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:42
14308,unknown,298,542.41,21.37,2.0,1.0,1520.0,0.0,0.0,0.0,8.96,407550.0,268.0,1521.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:43
14309,unknown,298,598.66,22.32,2.0,1.0,1599.0,0.0,0.0,0.0,9.18,428862.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:44
14310,unknown,298,458.06,20.36,2.0,1.0,1464.0,0.0,0.0,0.0,11.83,391101.0,267.0,1465.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:45
14311,unknown,298,377.45,17.36,1.96,55.0,1385.0,0.0,0.0,0.0,11.74,381134.0,263.0,1447.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:46
14312,unknown,298,474.34,18.86,2.0,4.0,1551.0,0.0,0.0,0.0,9.71,415663.0,267.0,1555.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:47
14313,unknown,298,504.81,19.19,2.0,0.0,1601.0,0.0,0.0,0.0,9.0,429265.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:48
14314,unknown,298,545.47,20.12,2.0,2.0,1599.0,0.0,0.0,0.0,7.93,429151.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:49
14315,unknown,298,594.62,21.83,2.0,1.0,1600.0,0.0,0.0,0.0,8.19,429136.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:50
14316,unknown,298,614.21,22.8,2.0,1.0,1600.0,0.0,0.0,0.0,9.31,428976.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:51
14317,unknown,298,619.82,22.78,2.0,1.0,1600.0,0.0,0.0,0.0,8.81,428624.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:52
14318,unknown,298,606.72,22.75,2.0,1.0,1600.0,0.0,0.0,0.0,9.68,428752.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:53
14319,unknown,298,569.22,21.56,2.0,2.0,1598.0,0.0,0.0,0.0,9.43,428094.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:54
14320,unknown,298,595.26,21.85,2.0,1.0,1599.0,0.0,0.0,0.0,8.37,427583.0,267.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:55
14321,unknown,298,595.35,22.16,2.0,1.0,1600.0,0.0,0.0,0.0,9.0,425104.0,266.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:56
14322,unknown,298,597.53,22.45,2.0,1.0,1600.0,0.0,0.0,0.0,9.61,424960.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:57
14323,unknown,298,561.26,21.69,2.0,1.0,1600.0,0.0,0.0,0.0,10.68,424784.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:50:58
15119,unknown,319,598.57,21.14,2.0,1.0,1600.0,0.0,0.0,0.0,6.0,428000.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:12
15120,unknown,319,657.18,24.01,2.0,1.0,1600.0,0.0,0.0,0.0,9.43,425024.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:13
15121,unknown,319,631.88,23.14,2.0,1.0,1599.0,0.0,0.0,0.0,8.68,425279.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:14
15122,unknown,319,648.98,23.83,2.0,1.0,1599.0,0.0,0.0,0.0,9.56,424751.0,265.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:15
15123,unknown,319,622.55,23.08,2.0,1.0,1600.0,0.0,0.0,0.0,9.37,426192.0,266.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:16
15124,unknown,319,636.5,23.19,2.0,1.0,1600.0,0.0,0.0,0.0,8.61,427728.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:17
15125,unknown,319,666.15,24.21,2.0,1.0,1600.0,0.0,0.0,0.0,8.99,427600.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:18
15126,unknown,319,638.14,23.53,2.0,1.0,1600.0,0.0,0.0,0.0,9.37,426064.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:19
15127,unknown,319,630.47,23.29,2.0,1.0,1594.0,0.0,0.0,0.0,9.09,424298.0,266.0,1595.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:20
15128,unknown,319,647.3,23.5,2.0,1.0,1600.0,0.0,0.0,0.0,8.56,427856.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:21
15129,unknown,319,666.89,24.24,2.0,1.0,1600.0,0.0,0.0,0.0,9.06,428112.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:23
15130,unknown,319,668.77,24.29,2.0,1.0,1600.0,0.0,0.0,0.0,9.06,428336.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:24
15131,unknown,319,651.09,24.46,2.0,1.0,1593.0,0.0,0.0,0.0,9.02,410202.0,257.0,1595.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:25
15132,unknown,319,670.41,24.37,2.0,1.0,1599.0,0.0,0.0,0.0,9.19,427455.0,267.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:26
15133,unknown,319,669.63,24.29,2.0,1.0,1600.0,0.0,0.0,0.0,9.12,428320.0,268.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:27
15134,unknown,319,674.18,24.38,2.0,1.0,1600.0,0.0,0.0,0.0,8.99,427488.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:28
15135,unknown,319,676.16,24.47,2.0,1.0,1600.0,0.0,0.0,0.0,9.13,426960.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:29
15136,unknown,319,636.56,23.72,2.0,1.0,1600.0,0.0,0.0,0.0,10.05,428752.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:30
15137,unknown,319,611.82,22.64,2.0,1.0,1600.0,0.0,0.0,0.0,9.06,429392.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:31
15138,unknown,319,626.96,22.93,2.0,1.0,1600.0,0.0,0.0,0.0,8.63,428496.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:32
15139,unknown,319,633.16,23.25,2.0,1.0,1600.0,0.0,0.0,0.0,9.06,426960.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:33
15140,unknown,319,640.34,23.49,2.0,1.0,1600.0,0.0,0.0,0.0,9.06,426832.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:34
15141,unknown,319,665.74,24.11,2.0,1.0,1599.0,0.0,0.0,0.0,8.61,427615.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:35
15142,unknown,319,663.81,24.26,2.0,1.0,1599.0,0.0,0.0,0.0,9.62,427167.0,267.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:36
15143,unknown,319,640.99,23.5,2.0,1.0,1600.0,0.0,0.0,0.0,9.12,426496.0,267.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:37
15144,unknown,319,657.16,23.86,2.0,1.0,1600.0,0.0,0.0,0.0,8.74,427712.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:38
15145,unknown,319,666.98,24.23,2.0,1.0,1600.0,0.0,0.0,0.0,8.99,427968.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:39
15146,unknown,319,663.36,24.22,2.0,1.0,1600.0,0.0,0.0,0.0,9.31,427088.0,267.0,1601.0,15.0,1.0,,,,0.0,,,,,2020-09-26 00:51:40
15147,unknown,319,648.63,23.73,2.0,0.0,1601.0,0.0,0.0,0.0,9.06,426817.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:41
15148,unknown,319,662.88,24.19,2.0,1.0,1600.0,0.0,0.0,0.0,9.25,426832.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:42
15149,unknown,319,636.18,23.38,2.0,1.0,1600.0,0.0,0.0,0.0,9.12,426544.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:43
15150,unknown,319,633.84,23.29,2.0,1.0,1600.0,0.0,0.0,0.0,9.12,426800.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:44
15151,unknown,319,647.43,23.62,2.0,1.0,1599.0,0.0,0.0,0.0,8.81,427071.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:45
15152,unknown,319,653.56,23.93,2.0,1.0,1599.0,0.0,0.0,0.0,9.31,426031.0,266.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:46
15153,unknown,319,661.64,24.04,2.0,1.0,1600.0,0.0,0.0,0.0,8.93,427088.0,267.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:47
15154,unknown,319,664.75,24.2,2.0,1.0,1600.0,0.0,0.0,0.0,9.05,427728.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:48
15155,unknown,319,663.42,24.11,2.0,1.0,1600.0,0.0,0.0,0.0,9.0,426832.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:49
15156,unknown,319,666.16,24.21,2.0,1.0,1600.0,0.0,0.0,0.0,8.99,427728.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:50
15157,unknown,319,667.69,24.23,2.0,1.0,1600.0,0.0,0.0,0.0,8.94,428496.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:51
15158,unknown,319,673.38,24.42,2.0,1.0,1600.0,0.0,0.0,0.0,9.0,425904.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:52
15159,unknown,319,677.01,24.48,2.0,1.0,1600.0,0.0,0.0,0.0,9.13,424912.0,265.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:53
15160,unknown,319,658.49,24.14,2.0,1.0,1600.0,0.0,0.0,0.0,9.68,425792.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:54
15161,unknown,319,662.5,23.93,2.0,1.0,1599.0,0.0,0.0,0.0,8.61,425151.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:55
15162,unknown,319,682.1,24.56,2.0,1.0,1599.0,0.0,0.0,0.0,8.94,424127.0,265.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:56
15163,unknown,319,664.58,24.35,2.0,2.0,1599.0,0.0,0.0,0.0,9.8,423887.0,265.0,1600.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:57
15164,unknown,319,683.96,24.31,2.0,1.0,1600.0,0.0,0.0,0.0,8.06,425168.0,266.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:58
15165,unknown,319,742.98,26.22,2.0,1.0,1600.0,0.0,0.0,0.0,8.62,428112.0,267.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:51:59
15166,unknown,319,744.58,26.28,2.0,1.0,1600.0,0.0,0.0,0.0,8.62,428288.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:52:00
15167,unknown,319,782.27,26.73,2.0,1.0,1600.0,0.0,0.0,0.0,7.0,428496.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:52:01
15168,unknown,319,802.99,26.64,2.0,1.0,1600.0,0.0,0.0,0.0,4.69,429264.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:52:02
15169,unknown,319,807.54,26.62,2.0,1.0,1600.0,0.0,0.0,0.0,4.38,429392.0,268.0,1601.0,15.0,2.0,,,,0.0,,,,,2020-09-26 00:52:03
